channel,ols_coefficient,ols_t_stat,ols_relative_ci_width,bayes_roi_mean,bayes_roi_hdi_lower,bayes_roi_hdi_upper,bayes_relative_hdi_width,interval_width_ratio,ols_sign_negative
Google_Impressions,1107728.0951074376,17.06291378730794,0.22973801830469592,0.6586248749482814,0.5593790365586171,0.7420243231792097,0.27731307086592333,1.2070839337446089,False
Facebook_Impressions,1986941.5164186053,26.679609716877184,0.14692868604896644,7.641656051113215,4.007929389951965,11.657587698826015,1.0010471889479597,6.813150078905245,False
Email_Impressions,1196026.1650896524,11.572152407235626,0.33874424238908,18.146255500872552,14.34903064013019,22.934002766417745,0.47309882338396214,1.3966254305824128,False
Affiliate_Impressions,-623190.7669917273,-9.59616087327457,0.40849669485192236,1097.9622089819622,369.1038817650938,1744.256226588081,1.2524587217788101,3.066019229929924,True
Paid_Views,-301289.9937744465,-4.075601489164301,0.9618212208485067,12.695364384922145,6.5150440520596,19.147161514228696,0.9950181089068884,1.0345146138791737,True
